timestamps,TP9,AF7,AF8,TP10,Marker0
1614034688.590,-261.719,-412.109,-523.438,-15.625,69
1614034688.594,-1000.000,-1000.000,-515.137,-769.531,69
1614034688.598,187.500,-205.078,-567.871,205.566,69
1614034688.602,-756.348,-839.355,-591.309,-1000.000,69
1614034688.606,187.500,167.480,-551.758,-273.438,69
1614034688.610,-1000.000,-1000.000,-545.410,-805.176,69
1614034688.614,-271.484,-350.098,-539.551,408.691,69
1614034688.617,-799.316,-852.539,-584.961,-1000.000,69
1614034688.621,314.941,250.977,-578.613,-483.398,69
1614034688.625,-1000.000,-1000.000,-575.684,-935.547,69
1614034688.629,-375.488,-781.738,-541.016,826.660,69
1614034688.633,-889.648,868.652,-574.219,-738.770,69
1614034688.637,760.742,628.906,-651.367,-1000.000,69
1614034688.641,-857.422,-926.270,-561.035,470.703,69
1614034688.645,-829.590,-1000.000,-539.062,-803.223,69
1614034688.649,736.816,65.918,-532.227,-24.414,69
1614034688.653,-849.609,-873.047,-561.035,-1000.000,69
1614034688.656,-146.973,-230.469,-572.266,-126.465,69
1614034688.660,-1000.000,-1000.000,-567.383,-780.762,69
1614034688.664,37.109,-217.773,-467.773,216.309,69
1614034688.668,-762.695,-833.984,-487.305,-1000.000,69
1614034688.672,199.707,234.863,-586.426,-274.414,69
1614034688.676,-1000.000,-1000.000,-549.316,-816.895,69
1614034688.680,-275.391,-469.727,-496.094,529.297,69
1614034688.684,-806.641,-889.160,-595.703,-1000.000,69
1614034688.688,434.082,310.059,-657.227,-601.562,69
1614034688.692,-1000.000,-1000.000,-547.852,962.402,69
1614034688.695,-480.957,-955.566,-469.238,998.535,69
1614034688.699,-954.102,594.727,-588.379,-446.289,69
1614034688.703,888.672,790.527,-673.340,-1000.000,69
1614034688.707,-669.922,-780.273,-534.668,245.605,69
1614034688.711,-969.238,-1000.000,-495.117,-772.461,69
1614034688.715,565.918,-55.664,-559.082,86.426,69
1614034688.719,-810.059,-843.262,-615.234,-1000.000,69
1614034688.723,-33.691,-73.730,-504.395,-251.953,69
1614034688.727,-1000.000,-1000.000,-464.844,-802.734,69
1614034688.731,-89.844,-227.051,-518.555,230.469,69
1614034688.735,-774.414,-828.613,-568.359,-1000.000,69
1614034688.738,211.914,245.605,-512.695,-271.973,69
1614034688.742,-1000.000,-1000.000,-495.117,-829.590,69
1614034688.746,-275.879,-574.707,-544.434,611.816,69
1614034688.750,-817.383,-940.430,-592.285,-1000.000,69
1614034688.754,528.809,423.340,-636.230,-753.906,69
